55.0,1,1349.2604390846736,490.45204448819595,73.864,167.61,1,-1,-1,-1
56.0,1,1349.2631431961759,490.4413961757955,73.864,167.61,1,-1,-1,-1
57.0,1,1349.267907673543,490.43080427637005,73.864,167.61,1,-1,-1,-1
58.0,1,1349.2741417720972,490.42055164816907,73.864,167.61,1,-1,-1,-1
59.0,1,1349.281345043606,490.4108488320503,73.864,167.61,1,-1,-1,-1
60.0,1,1349.2891012255495,490.40184424839526,73.864,167.61,1,-1,-1,-1
61.0,1,1349.2970711408984,490.39363386142213,73.864,167.61,1,-1,-1,-1
62.0,1,1349.3049850262214,490.38627015943894,73.864,167.61,1,-1,-1,-1
63.0,1,1347.5632162532002,482.62942137786786,79.918,181.35,1,-1,-1,-1
64.0,1,1350.397099129526,489.7277834615875,73.864,167.61,1,-1,-1,-1
65.0,1,1350.2389347452581,489.82187849376487,73.864,167.61,1,-1,-1,-1
66.0,1,1350.091366757763,489.9100305581376,73.864,167.61,1,-1,-1,-1
67.0,1,1349.956155810617,489.9911019143601,73.864,167.61,1,-1,-1,-1
68.0,1,1349.8343266632573,490.0644051298109,73.864,167.61,1,-1,-1,-1
69.0,1,1349.7263031465259,490.12962218002144,73.864,167.61,1,-1,-1,-1
70.0,1,1349.6320298859482,490.18673122518635,73.864,167.61,1,-1,-1,-1
71.0,1,1344.80026724226,482.4855929289906,79.918,181.35,1,-1,-1,-1
72.0,1,1347.9746246994991,489.6312957299451,73.864,167.61,1,-1,-1,-1
73.0,1,1348.1488313696846,489.76490198429383,73.864,167.61,1,-1,-1,-1
74.0,1,1348.3180623891321,489.8853737920904,73.864,167.61,1,-1,-1,-1
75.0,1,1348.47870387486,489.99227020368994,73.864,167.61,1,-1,-1,-1
76.0,1,1343.8773716222736,482.33527844063974,79.918,181.35,1,-1,-1,-1
77.0,1,1347.2566895866116,489.51950919626097,73.864,167.61,1,-1,-1,-1
78.0,1,1342.8595181115916,481.93585058654253,79.918,181.35,1,-1,-1,-1
79.0,1,1341.6752002060762,481.43790890155174,79.918,181.35,1,-1,-1,-1
80.0,1,1345.4402758400652,488.7708707740221,73.864,167.61,1,-1,-1,-1
81.0,1,1346.1446062009386,489.07411799865986,73.864,167.61,1,-1,-1,-1
82.0,1,1346.7820477951022,489.345796857348,73.864,167.61,1,-1,-1,-1
83.0,1,1342.5988748480895,481.83499756159426,79.918,181.35,1,-1,-1,-1
84.0,1,1341.5882680657232,481.39653648881995,79.918,181.35,1,-1,-1,-1
85.0,1,1340.7400628691416,481.02656614495095,79.918,181.35,1,-1,-1,-1
86.0,1,1344.792637346558,488.47053236043485,73.864,167.61,1,-1,-1,-1
87.0,1,1345.7386380950106,488.86849171244285,73.864,167.61,1,-1,-1,-1
88.0,1,1346.5753661251129,489.21956967631695,73.864,167.61,1,-1,-1,-1
89.0,1,1347.3037696974066,489.5243935258568,73.864,167.61,1,-1,-1,-1
90.0,1,1343.1767943931045,482.03439268532793,79.918,181.35,1,-1,-1,-1
91.0,1,1342.1937792375402,481.60654723257585,79.918,181.35,1,-1,-1,-1
92.0,1,1341.3501472059029,481.2389765256462,79.918,181.35,1,-1,-1,-1
93.0,1,1337.3869414293895,477.9271432252647,79.918,181.35,1,-1,-1,-1
94.0,1,1355.999690994464,521.3391983723313,47.794,108.46,1,-1,-1,-1
95.0,1,1358.3207099186548,529.524769472679,47.794,108.46,1,-1,-1,-1
1.0,2,1258.0,569.0,40.123,91.049,1,-1,-1,-1
2.0,2,1253.1219198402914,545.0751043987739,52.0,118.0,1,-1,-1,-1
3.0,2,1231.1711390267578,450.34107164810894,103.17,234.13,1,-1,-1,-1
1.0,3,31.0,525.0,113.37,257.27,1,-1,-1,-1
2.0,3,48.30234987727772,543.8078752078361,94.66,214.81,1,-1,-1,-1
3.0,3,52.42940644923914,553.22069134444,87.838,199.32,1,-1,-1,-1
1.0,4,1800.0,483.0,94.66,214.81,1,-1,-1,-1
2.0,5,1744.0,476.0,123.42,280.06,1,-1,-1,-1
3.0,5,1763.9304391421883,479.7321267150014,113.37,257.27,1,-1,-1,-1
4.0,5,1762.8526615828855,475.65729268741825,113.37,257.27,1,-1,-1,-1
5.0,5,1716.7355529635743,395.3698114320774,159.84,362.7,1,-1,-1,-1
6.0,5,1736.4364901161152,454.21507349035346,113.37,257.27,1,-1,-1,-1
2.0,6,1641.0,494.0,40.123,91.049,1,-1,-1,-1
3.0,7,1742.0,513.0,94.66,214.81,1,-1,-1,-1
3.0,8,107.0,494.0,103.17,234.13,1,-1,-1,-1
4.0,8,107.01723829613962,494.01723829613957,103.17,234.13,1,-1,-1,-1
4.0,9,1852.0,505.0,30.903,70.127,1,-1,-1,-1
5.0,9,1849.8078752078363,505.01723829613957,30.903,70.127,1,-1,-1,-1
6.0,9,1849.7331134383348,509.0284430556553,28.302,64.224,1,-1,-1,-1
7.0,9,1849.0430158035106,509.72303052156076,28.302,64.224,1,-1,-1,-1
8.0,9,1847.63490064276,506.16895248654555,30.903,70.127,1,-1,-1,-1
9.0,9,1847.4329239355684,505.74591256178996,30.903,70.127,1,-1,-1,-1
10.0,9,1848.359213128897,509.37897333022374,28.302,64.224,1,-1,-1,-1
4.0,10,58.0,566.0,79.918,181.35,1,-1,-1,-1
6.0,11,1666.0,385.0,146.62,332.71,1,-1,-1,-1
7.0,11,1664.4359644727465,370.5695790682155,159.84,362.7,1,-1,-1,-1
8.0,11,1666.6340088029706,370.85848650693276,159.84,362.7,1,-1,-1,-1
9.0,11,1670.0383565844027,385.5484255110673,146.62,332.71,1,-1,-1,-1
10.0,11,1679.6785195286093,385.3155381294895,146.62,332.71,1,-1,-1,-1
11.0,11,1686.2615236234174,385.1588637107651,146.62,332.71,1,-1,-1,-1
12.0,11,1690.4252125271105,395.7387762428558,146.62,332.71,1,-1,-1,-1
13.0,11,1692.9306128007456,392.91288791893135,146.62,332.71,1,-1,-1,-1
14.0,11,1682.2951008827608,376.2115139441422,159.84,362.7,1,-1,-1,-1
15.0,11,1678.7900857267073,374.9325742927872,159.84,362.7,1,-1,-1,-1
16.0,11,1676.1250205164333,373.9666067402384,159.84,362.7,1,-1,-1,-1
17.0,11,1692.4411920053672,395.58122667703094,146.62,332.71,1,-1,-1,-1
18.0,11,1685.948160913793,400.57449121206287,146.62,332.71,1,-1,-1,-1
19.0,11,1680.805916053317,404.3604373845851,146.62,332.71,1,-1,-1,-1
20.0,11,1665.767075025662,385.84134522946954,159.84,362.7,1,-1,-1,-1
21.0,11,1658.5336523467868,382.89192439575686,159.84,362.7,1,-1,-1,-1
22.0,11,1652.7459091644705,387.2283515736126,159.84,362.7,1,-1,-1,-1
23.0,11,1642.2713146747292,366.3325302700358,175.68,398.65,1,-1,-1,-1
24.0,11,1652.8656906361716,381.56791976456657,159.84,362.7,1,-1,-1,-1
25.0,11,1655.2468209576905,379.1914082481386,159.84,362.7,1,-1,-1,-1
26.0,11,1657.4188958680234,377.1604005019017,159.84,362.7,1,-1,-1,-1
27.0,11,1653.9225522458091,364.54652577654804,175.68,398.65,1,-1,-1,-1
6.0,12,1333.0,498.0,56.686,128.63,1,-1,-1,-1
7.0,12,1342.9593721935053,502.4359644727465,56.686,128.63,1,-1,-1,-1
6.0,13,107.0,494.0,103.17,234.13,1,-1,-1,-1
7.0,14,159.0,550.0,40.123,91.049,1,-1,-1,-1
8.0,14,125.2555344357603,486.8546906493534,103.17,234.13,1,-1,-1,-1
9.0,14,145.92294533728818,533.8116226948737,52.0,118.0,1,-1,-1,-1
10.0,14,144.0407066919489,520.6400238000822,56.686,128.63,1,-1,-1,-1
7.0,15,1263.0,545.0,47.794,108.46,1,-1,-1,-1
8.0,16,257.0,455.0,113.37,257.27,1,-1,-1,-1
9.0,17,1727.0,418.0,135.42,307.29,1,-1,-1,-1
9.0,18,1274.0,551.0,43.624,98.993,1,-1,-1,-1
10.0,18,1275.331282928595,545.4648975240639,47.794,108.46,1,-1,-1,-1
11.0,18,1276.983859575531,545.2083372794934,47.794,108.46,1,-1,-1,-1
9.0,19,266.0,463.0,103.17,234.13,1,-1,-1,-1
10.0,20,266.0,463.0,103.17,234.13,1,-1,-1,-1
11.0,20,266.01723829613957,463.01723829613957,103.17,234.13,1,-1,-1,-1
11.0,21,171.0,481.0,26.0,59.0,1,-1,-1,-1
11.0,22,1844.0,367.0,94.66,214.81,1,-1,-1,-1
12.0,23,-8.0,290.0,207.45,470.74,1,-1,-1,-1
12.0,24,1837.0,351.0,103.17,234.13,1,-1,-1,-1
12.0,25,1619.0,396.0,159.84,362.7,1,-1,-1,-1
13.0,26,1643.0,408.0,146.62,332.71,1,-1,-1,-1
14.0,26,1627.0751043987739,394.6742606123672,159.84,362.7,1,-1,-1,-1
15.0,26,1622.1820688462594,395.5086357343721,159.84,362.7,1,-1,-1,-1
16.0,26,1619.0190473637285,396.05500002340125,159.84,362.7,1,-1,-1,-1
17.0,26,1643.8201021878053,398.26695474245025,146.62,332.71,1,-1,-1,-1
18.0,26,1618.6720607837892,387.2135500858892,159.84,362.7,1,-1,-1,-1
19.0,26,1605.4780925148407,390.1936119007786,159.84,362.7,1,-1,-1,-1
20.0,26,1596.7581008090542,392.34069281089285,159.84,362.7,1,-1,-1,-1
21.0,26,1591.1156886457002,393.86337646564664,159.84,362.7,1,-1,-1,-1
22.0,26,1587.5254989845735,385.48521971067635,159.84,362.7,1,-1,-1,-1
23.0,26,1578.3651376195721,371.3547687230863,175.68,398.65,1,-1,-1,-1
24.0,26,1593.1994139197268,391.2910916317958,159.84,362.7,1,-1,-1,-1
25.0,26,1598.6743587640367,392.78603418035436,159.84,362.7,1,-1,-1,-1
26.0,26,1603.1112224633184,393.94983429492515,159.84,362.7,1,-1,-1,-1
27.0,26,1600.19379902102,369.8914104456527,175.68,398.65,1,-1,-1,-1
28.0,26,1604.346834581379,365.0316746761338,175.68,398.65,1,-1,-1,-1
29.0,26,1614.3858521132624,378.8595447458931,159.84,362.7,1,-1,-1,-1
30.0,26,1609.38506531227,357.78692092234735,175.68,398.65,1,-1,-1,-1
31.0,26,1611.8455765958565,355.36014746888964,175.68,398.65,1,-1,-1,-1
32.0,26,1620.555226252798,377.6761545044685,159.84,362.7,1,-1,-1,-1
33.0,26,1614.350240874112,357.3442692789505,175.68,398.65,1,-1,-1,-1
34.0,26,1615.7900905118,355.46523705639606,175.68,398.65,1,-1,-1,-1
35.0,26,1616.9204228413214,353.98140276424726,175.68,398.65,1,-1,-1,-1
36.0,26,1617.7820632768935,352.8412644017326,175.68,398.65,1,-1,-1,-1
37.0,26,1618.4122978308692,351.9978072506559,175.68,398.65,1,-1,-1,-1
38.0,26,1618.8455202672058,351.4076503852699,175.68,398.65,1,-1,-1,-1
39.0,26,1619.113476721042,357.79275344952407,175.68,398.65,1,-1,-1,-1
40.0,26,1615.499744361021,345.4075140943045,189.32,429.61,1,-1,-1,-1
41.0,26,1618.3238272701087,347.68998479272045,189.32,429.61,1,-1,-1,-1
42.0,26,1620.6324229786314,349.65088908792654,189.32,429.61,1,-1,-1,-1
43.0,26,1626.2221988836354,369.3105399697067,175.68,398.65,1,-1,-1,-1
44.0,26,1613.845596290495,355.26710986146975,189.32,429.61,1,-1,-1,-1
45.0,26,1616.3506030256467,355.9855977063588,189.32,429.61,1,-1,-1,-1
46.0,26,1635.7275856144497,374.5021910571526,175.68,398.65,1,-1,-1,-1
47.0,26,1646.3190074540116,377.428202365934,175.68,398.65,1,-1,-1,-1
48.0,26,1655.2261887609707,373.05652311915753,175.68,398.65,1,-1,-1,-1
49.0,26,1662.5750810554482,369.1352489979902,175.68,398.65,1,-1,-1,-1
50.0,26,1668.5072035036937,372.429492148177,175.68,398.65,1,-1,-1,-1
51.0,26,1666.4167961157432,375.240382775301,175.68,398.65,1,-1,-1,-1
52.0,26,1670.9030702353348,377.5970157010231,175.68,398.65,1,-1,-1,-1
53.0,26,1664.3749076832755,368.78755026604017,189.32,429.61,1,-1,-1,-1
54.0,26,1664.3789459936197,374.0083652106232,189.32,429.61,1,-1,-1,-1
55.0,26,1656.7648197268445,371.07526324501976,189.32,429.61,1,-1,-1,-1
56.0,26,1660.385545668651,393.0833136335565,175.68,398.65,1,-1,-1,-1
57.0,26,1646.780693049519,381.4584654815983,189.32,429.61,1,-1,-1,-1
58.0,26,1648.216377840553,384.1365031042186,189.32,429.61,1,-1,-1,-1
13.0,27,151.0,501.0,28.302,64.224,1,-1,-1,-1
13.0,28,1286.0,545.0,47.794,108.46,1,-1,-1,-1
13.0,29,1867.0,391.0,30.903,70.127,1,-1,-1,-1
14.0,30,1717.0,396.0,159.84,362.7,1,-1,-1,-1
14.0,31,-52.0,254.0,270.83,614.58,1,-1,-1,-1
15.0,31,-51.98276170386039,254.01723829613957,270.83,614.58,1,-1,-1,-1
16.0,31,-51.966588106786915,254.03341189321304,270.83,614.58,1,-1,-1,-1
17.0,31,-51.95013607083776,254.04986392916226,270.83,614.58,1,-1,-1,-1
14.0,32,1867.0,391.0,30.903,70.127,1,-1,-1,-1
15.0,33,1825.0,535.0,33.737,76.557,1,-1,-1,-1
16.0,33,1829.0929867889745,532.0172382961396,36.723,83.333,1,-1,-1,-1
15.0,34,1867.0,393.0,26.0,59.0,1,-1,-1,-1
16.0,35,1320.0,462.0,30.903,70.127,1,-1,-1,-1
18.0,36,-52.0,254.0,270.83,614.58,1,-1,-1,-1
19.0,36,-51.98276170386039,254.01723829613957,270.83,614.58,1,-1,-1,-1
20.0,36,-51.966588106786915,254.03341189321304,270.83,614.58,1,-1,-1,-1
21.0,36,-51.95013607083776,254.04986392916226,270.83,614.58,1,-1,-1,-1
22.0,36,-51.93546082521344,254.06453917478655,270.83,614.58,1,-1,-1,-1
23.0,36,-51.92232435177682,254.07767564822313,270.83,614.58,1,-1,-1,-1
24.0,36,-51.90961971034923,254.09038028965074,270.83,614.58,1,-1,-1,-1
25.0,36,-33.64748263609458,254.10357023045594,270.83,614.58,1,-1,-1,-1
26.0,36,-38.09277764662434,254.11774861022013,270.83,614.58,1,-1,-1,-1
27.0,36,57.233731565432976,459.4420530426105,146.62,332.71,1,-1,-1,-1
28.0,36,14.18984308658196,304.60192755204844,270.83,614.58,1,-1,-1,-1
29.0,36,27.753977738825938,293.7178353781045,270.83,614.58,1,-1,-1,-1
30.0,36,37.44107097048527,285.0579429811735,270.83,614.58,1,-1,-1,-1
31.0,36,44.28603376106818,278.0915210233385,270.83,614.58,1,-1,-1,-1
32.0,36,139.32675305977904,540.3837296752649,94.66,214.81,1,-1,-1,-1
18.0,37,1836.0,541.0,33.737,76.557,1,-1,-1,-1
19.0,37,1836.01723829614,541.0172382961396,33.737,76.557,1,-1,-1,-1
20.0,37,1837.530927474434,543.535896311992,30.903,70.127,1,-1,-1,-1
18.0,38,1295.0,461.0,87.838,199.32,1,-1,-1,-1
19.0,39,1291.0,454.0,94.66,214.81,1,-1,-1,-1
20.0,40,1308.0,474.0,87.838,199.32,1,-1,-1,-1
21.0,40,1308.01723829614,474.01723829613957,87.838,199.32,1,-1,-1,-1
21.0,41,1692.0,396.0,159.84,362.7,1,-1,-1,-1
22.0,41,1766.5006623044646,473.02828895725645,73.864,167.61,1,-1,-1,-1
23.0,41,1782.062664875234,462.680576571866,73.864,167.61,1,-1,-1,-1
24.0,41,1801.1663524167507,472.50055898300843,61.514,139.59,1,-1,-1,-1
22.0,42,1314.0,468.0,79.918,181.35,1,-1,-1,-1
23.0,42,1315.9125567519877,471.15085289160857,73.864,167.61,1,-1,-1,-1
22.0,43,298.0,463.0,103.17,234.13,1,-1,-1,-1
24.0,44,1326.0,479.0,73.864,167.61,1,-1,-1,-1
25.0,44,1326.01723829614,479.01723829613957,73.864,167.61,1,-1,-1,-1
26.0,44,1326.0334118932133,479.03341189321304,73.864,167.61,1,-1,-1,-1
27.0,44,1326.0498639291627,479.04986392916226,73.864,167.61,1,-1,-1,-1
28.0,44,1313.5138489192132,462.0553227646823,87.838,199.32,1,-1,-1,-1
29.0,44,1309.7351635515515,461.37903708519207,87.838,199.32,1,-1,-1,-1
25.0,45,1840.0,532.0,36.723,83.333,1,-1,-1,-1
26.0,45,1839.4938305753813,551.1976683331259,26.0,59.0,1,-1,-1,-1
27.0,45,1834.7926034311322,554.7593818715686,26.0,59.0,1,-1,-1,-1
28.0,45,1808.6234014400761,507.95240325622854,52.0,118.0,1,-1,-1,-1
25.0,46,1810.0,535.0,33.737,76.557,1,-1,-1,-1
25.0,47,1843.0,357.0,79.918,181.35,1,-1,-1,-1
26.0,48,312.0,500.0,30.903,70.127,1,-1,-1,-1
26.0,49,1843.0,357.0,79.918,181.35,1,-1,-1,-1
27.0,49,1836.3891490312294,357.01723829613957,79.918,181.35,1,-1,-1,-1
28.0,49,1833.1325165285775,357.03341189321304,79.918,181.35,1,-1,-1,-1
29.0,49,1771.500965506635,279.33970528389466,189.32,429.61,1,-1,-1,-1
30.0,49,1815.6186177295458,461.33357490416665,103.17,234.13,1,-1,-1,-1
26.0,50,31.0,296.0,270.83,614.58,1,-1,-1,-1
27.0,51,1562.0,381.0,175.68,398.65,1,-1,-1,-1
29.0,52,1569.0,396.0,159.84,362.7,1,-1,-1,-1
30.0,52,1561.5695790682157,379.6742606123672,175.68,398.65,1,-1,-1,-1
31.0,52,1561.8584865069329,380.5086357343721,175.68,398.65,1,-1,-1,-1
32.0,52,1632.9075767549748,422.10540721552866,146.62,332.71,1,-1,-1,-1
33.0,52,1671.4878293015986,415.61237995192914,159.84,362.7,1,-1,-1,-1
29.0,53,1689.0,430.0,146.62,332.71,1,-1,-1,-1
30.0,53,1745.825757598037,519.2844674870776,61.514,139.59,1,-1,-1,-1
30.0,54,1810.0,533.0,30.903,70.127,1,-1,-1,-1
31.0,54,1813.674260612367,544.5406460168983,26.0,59.0,1,-1,-1,-1
30.0,55,1281.0,431.0,103.17,234.13,1,-1,-1,-1
31.0,55,1312.5874614584159,472.7500091052018,73.864,167.61,1,-1,-1,-1
32.0,55,1308.312978911371,459.58942532284607,87.838,199.32,1,-1,-1,-1
33.0,55,1303.3578527697555,461.40066577654534,87.838,199.32,1,-1,-1,-1
34.0,55,1306.0884325424668,462.4546443150168,87.838,199.32,1,-1,-1,-1
35.0,55,1307.8966507784653,462.96743116591676,87.838,199.32,1,-1,-1,-1
36.0,55,1309.0040050116404,463.15451578322666,87.838,199.32,1,-1,-1,-1
37.0,55,1320.1280489450346,522.287079819288,52.0,118.0,1,-1,-1,-1
38.0,55,1305.0715645396895,477.54652932175713,87.838,199.32,1,-1,-1,-1
39.0,55,1306.4527952630124,473.8974074341677,87.838,199.32,1,-1,-1,-1
40.0,55,1319.120624853109,526.6744954553142,52.0,118.0,1,-1,-1,-1
41.0,55,1315.895550086524,536.0025976223792,52.0,118.0,1,-1,-1,-1
42.0,55,1301.2314925716387,488.8940834875739,87.838,199.32,1,-1,-1,-1
43.0,55,1315.5508215431828,534.0041426574776,52.0,118.0,1,-1,-1,-1
31.0,56,1829.0,542.0,94.66,214.81,1,-1,-1,-1
32.0,56,1761.4180820825468,345.52698255873133,207.45,470.74,1,-1,-1,-1
33.0,56,1755.7068450051006,311.7241597919756,207.45,470.74,1,-1,-1,-1
34.0,56,1752.0139112694897,289.8375720339517,207.45,470.74,1,-1,-1,-1
35.0,56,1749.8089368816463,276.7457446819568,207.45,470.74,1,-1,-1,-1
36.0,56,1748.6927291567858,270.09037255592625,207.45,470.74,1,-1,-1,-1
37.0,56,1748.2517526956926,267.42419830627705,207.45,470.74,1,-1,-1,-1
38.0,56,1748.1824597486152,266.95034643291933,207.45,470.74,1,-1,-1,-1
39.0,56,1748.3033246317445,267.59448321350646,207.45,470.74,1,-1,-1,-1
40.0,56,1748.5161307451276,268.7757578735427,207.45,470.74,1,-1,-1,-1
41.0,56,1748.7702229216557,270.19514034509143,207.45,470.74,1,-1,-1,-1
42.0,56,1749.0401376763357,271.7029551522137,207.45,470.74,1,-1,-1,-1
43.0,56,1749.3132909902924,273.22596836141065,207.45,470.74,1,-1,-1,-1
44.0,56,1738.0719588140937,257.2637104819154,226.74,514.53,1,-1,-1,-1
45.0,56,1748.5992001736813,279.9408151458041,207.45,470.74,1,-1,-1,-1
46.0,56,1749.0800318541524,280.68815528052403,207.45,470.74,1,-1,-1,-1
47.0,56,1738.1556747586574,263.5724205751677,226.74,514.53,1,-1,-1,-1
48.0,56,1737.4377267339914,267.7500280159171,226.74,514.53,1,-1,-1,-1
49.0,56,1748.199291333085,289.3924209569135,207.45,470.74,1,-1,-1,-1
50.0,56,1737.5972103714143,271.0192941796057,226.74,514.53,1,-1,-1,-1
51.0,56,1737.128202587407,274.130736599892,226.74,514.53,1,-1,-1,-1
52.0,56,1736.772556443886,276.77696473181584,226.74,514.53,1,-1,-1,-1
53.0,56,1736.5132820300769,279.0016791178065,226.74,514.53,1,-1,-1,-1
54.0,56,1736.3353823374414,280.84490253525075,226.74,514.53,1,-1,-1,-1
55.0,56,1736.2254266875743,282.34466639927825,226.74,514.53,1,-1,-1,-1
56.0,56,1727.3987012372763,283.5378327879033,226.74,514.53,1,-1,-1,-1
57.0,56,1719.8453080530044,284.46031367587034,226.74,514.53,1,-1,-1,-1
58.0,56,1722.2491362934916,285.14691423935164,226.74,514.53,1,-1,-1,-1
59.0,56,1724.5391362759246,285.6309835792208,226.74,514.53,1,-1,-1,-1
60.0,56,1717.9175962207937,285.9440086253247,226.74,514.53,1,-1,-1,-1
61.0,56,1712.3340825496098,286.1152412670531,226.74,514.53,1,-1,-1,-1
62.0,56,1707.7135422671558,286.1714096598081,226.74,514.53,1,-1,-1,-1
63.0,56,1703.9708800696167,286.1365347028508,226.74,514.53,1,-1,-1,-1
64.0,56,1701.015407991301,286.0318522139045,226.74,514.53,1,-1,-1,-1
65.0,56,1698.7545793207028,285.8758291558968,226.74,514.53,1,-1,-1,-1
66.0,56,1682.5944930897672,254.42900126299548,250.0,567.31,1,-1,-1,-1
67.0,56,1679.2969797743317,249.68913026064945,250.0,567.31,1,-1,-1,-1
68.0,56,1676.7621972716743,245.63126622553386,250.0,567.31,1,-1,-1,-1
69.0,56,1674.8912193614701,242.21693672947356,250.0,567.31,1,-1,-1,-1
70.0,56,1673.5886105111522,239.3982569425783,250.0,567.31,1,-1,-1,-1
71.0,56,1672.7643194088369,237.12137754168066,250.0,567.31,1,-1,-1,-1
72.0,56,1672.3349934610233,235.32932247602685,250.0,567.31,1,-1,-1,-1
73.0,56,1672.2248099960084,233.96427580039483,250.0,567.31,1,-1,-1,-1
74.0,56,1672.365911265867,232.9693791857253,250.0,567.31,1,-1,-1,-1
75.0,56,1672.6985209702216,232.29010113232277,250.0,567.31,1,-1,-1,-1
76.0,56,1673.1708107139584,231.87523652829555,250.0,567.31,1,-1,-1,-1
77.0,56,1679.4855023270343,262.93017359096666,226.74,514.53,1,-1,-1,-1
78.0,56,1674.7254886667697,267.43140500212655,226.74,514.53,1,-1,-1,-1
